CODE_A,TITLE_A,SUBCODE_A,SUBTITLE_A,CODE_B,TITLE_B,SUBCODE_B,SUBTITLE_B,ACTION
R1401A_2,Aparat Pemerintahan Desa/Kelurahan : a. Kepala Desa/Lurah,1,Ada,R1401A_2,Aparat Pemerintahan Desa/Kelurahan : a. Kepala Desa/Lurah,1,Ada,match
R1401A_2,Aparat Pemerintahan Desa/Kelurahan : a. Kepala Desa/Lurah,2,Tidak,R1401A_2,Aparat Pemerintahan Desa/Kelurahan : a. Kepala Desa/Lurah,2,Tidak,match
R1401A_3,Umur : a. Kepala Desa/Lurah,-,-,R1401A_3,Umur : a. Kepala Desa/Lurah,-,-,match
R1401A_4,Jenis Kelamin : a. Kepala Desa/Lurah,1,Laki-laki,R1401A_4,Jenis Kelamin : a. Kepala Desa/Lurah,1,Laki-laki,match
R1401A_4,Jenis Kelamin : a. Kepala Desa/Lurah,2,Perempuan,R1401A_4,Jenis Kelamin : a. Kepala Desa/Lurah,2,Perempuan,match
R1401A_5,Pendidikan tertinggi yang ditamatkan : a. Kepala Desa/Lurah,1,Tidak pernah sekolah,R1401A_5,Pendidikan tertinggi yang ditamatkan : a. Kepala Desa/Lurah,1,Tidak pernah sekolah,match
R1401A_5,Pendidikan tertinggi yang ditamatkan : a. Kepala Desa/Lurah,2,Tidak Tamat SD,R1401A_5,Pendidikan tertinggi yang ditamatkan : a. Kepala Desa/Lurah,2,Tidak Tamat SD,match
R1401A_5,Pendidikan tertinggi yang ditamatkan : a. Kepala Desa/Lurah,3,Tamat SD/Sederajat,R1401A_5,Pendidikan tertinggi yang ditamatkan : a. Kepala Desa/Lurah,3,Tamat SD/Sederajat,match
R1401A_5,Pendidikan tertinggi yang ditamatkan : a. Kepala Desa/Lurah,4,SMP/Sederajat,R1401A_5,Pendidikan tertinggi yang ditamatkan : a. Kepala Desa/Lurah,4,SMP/Sederajat,match
R1401A_5,Pendidikan tertinggi yang ditamatkan : a. Kepala Desa/Lurah,5,SMA/Sederajat,R1401A_5,Pendidikan tertinggi yang ditamatkan : a. Kepala Desa/Lurah,5,SMA/Sederajat,match
R1401A_5,Pendidikan tertinggi yang ditamatkan : a. Kepala Desa/Lurah,6,Akademi/DIII,R1401A_5,Pendidikan tertinggi yang ditamatkan : a. Kepala Desa/Lurah,6,Akademi/DIII,match
R1401A_5,Pendidikan tertinggi yang ditamatkan : a. Kepala Desa/Lurah,7,Perguruan Tinggi,R1401A_5,Pendidikan tertinggi yang ditamatkan : a. Kepala Desa/Lurah,7,Perguruan Tinggi,match
R1401B_2,Aparat Pemerintahan Desa/Kelurahan : b. Sekretaris Desa/Sekretaris Kelurahan,1,Ada,R1401B_2,Aparat Pemerintahan Desa/Kelurahan : b. Sekretaris Desa/Sekretaris Kelurahan,1,Ada,match
R1401B_2,Aparat Pemerintahan Desa/Kelurahan : b. Sekretaris Desa/Sekretaris Kelurahan,2,Tidak,R1401B_2,Aparat Pemerintahan Desa/Kelurahan : b. Sekretaris Desa/Sekretaris Kelurahan,2,Tidak,match
R1401B_3,Umur : b. Sekretaris Desa/Sekretaris Kelurahan,-,-,R1401B_3,Umur : b. Sekretaris Desa/Sekretaris Kelurahan,-,-,match
R1401B_4,Jenis Kelamin : b. Sekretaris Desa/Sekretaris Kelurahan,1,Laki-laki,R1401B_4,Jenis Kelamin : b. Sekretaris Desa/Sekretaris Kelurahan,1,Laki-laki,match
R1401B_4,Jenis Kelamin : b. Sekretaris Desa/Sekretaris Kelurahan,2,Perempuan,R1401B_4,Jenis Kelamin : b. Sekretaris Desa/Sekretaris Kelurahan,2,Perempuan,match
R1401B_5,Pendidikan tertinggi yang ditamatkan : b. Sekretaris Desa/Sekretaris Kelurahan,1,Tidak pernah sekolah,R1401B_5,Pendidikan tertinggi yang ditamatkan : b. Sekretaris Desa/Sekretaris Kelurahan,1,Tidak pernah sekolah,match
R1401B_5,Pendidikan tertinggi yang ditamatkan : b. Sekretaris Desa/Sekretaris Kelurahan,2,Tidak Tamat SD,R1401B_5,Pendidikan tertinggi yang ditamatkan : b. Sekretaris Desa/Sekretaris Kelurahan,2,Tidak Tamat SD,match
R1401B_5,Pendidikan tertinggi yang ditamatkan : b. Sekretaris Desa/Sekretaris Kelurahan,3,Tamat SD/Sederajat,R1401B_5,Pendidikan tertinggi yang ditamatkan : b. Sekretaris Desa/Sekretaris Kelurahan,3,Tamat SD/Sederajat,match
R1401B_5,Pendidikan tertinggi yang ditamatkan : b. Sekretaris Desa/Sekretaris Kelurahan,4,SMP/Sederajat,R1401B_5,Pendidikan tertinggi yang ditamatkan : b. Sekretaris Desa/Sekretaris Kelurahan,4,SMP/Sederajat,match
R1401B_5,Pendidikan tertinggi yang ditamatkan : b. Sekretaris Desa/Sekretaris Kelurahan,5,SMA/Sederajat,R1401B_5,Pendidikan tertinggi yang ditamatkan : b. Sekretaris Desa/Sekretaris Kelurahan,5,SMA/Sederajat,match
R1401B_5,Pendidikan tertinggi yang ditamatkan : b. Sekretaris Desa/Sekretaris Kelurahan,6,Akademi/DIII,R1401B_5,Pendidikan tertinggi yang ditamatkan : b. Sekretaris Desa/Sekretaris Kelurahan,6,Akademi/DIII,match
R1401B_5,Pendidikan tertinggi yang ditamatkan : b. Sekretaris Desa/Sekretaris Kelurahan,7,Perguruan Tinggi,R1401B_5,Pendidikan tertinggi yang ditamatkan : b. Sekretaris Desa/Sekretaris Kelurahan,7,Perguruan Tinggi,match
R1401C_2,Aparat Pemerintahan Desa/Kelurahan : c. Ketua Badan Perwakilan Desa/Dewan Kelurahan,1,Ada,R1401C_2,Aparat Pemerintahan Desa/Kelurahan : c. Ketua Badan Perwakilan Desa/Dewan Kelurahan,1,Ada,match
R1401C_2,Aparat Pemerintahan Desa/Kelurahan : c. Ketua Badan Perwakilan Desa/Dewan Kelurahan,2,Tidak,R1401C_2,Aparat Pemerintahan Desa/Kelurahan : c. Ketua Badan Perwakilan Desa/Dewan Kelurahan,2,Tidak,match
R1401C_3,Umur : c. Ketua Badan Perwakilan Desa/Dewan Kelurahan,-,-,R1401C_3,Umur : c. Ketua Badan Perwakilan Desa/Dewan Kelurahan,-,-,match
R1401C_4,Jenis Kelamin : c. Ketua Badan Perwakilan Desa/Dewan Kelurahan,1,Laki-laki,R1401C_4,Jenis Kelamin : c. Ketua Badan Perwakilan Desa/Dewan Kelurahan,1,Laki-laki,match
R1401C_4,Jenis Kelamin : c. Ketua Badan Perwakilan Desa/Dewan Kelurahan,2,Perempuan,R1401C_4,Jenis Kelamin : c. Ketua Badan Perwakilan Desa/Dewan Kelurahan,2,Perempuan,match
R1401C_5,Pendidikan tertinggi yang ditamatkan : c. Ketua Badan Perwakilan Desa/Dewan Kelurahan,1,Tidak pernah sekolah,R1401C_5,Pendidikan tertinggi yang ditamatkan : c. Ketua Badan Perwakilan Desa/Dewan Kelurahan,1,Tidak pernah sekolah,match
R1401C_5,Pendidikan tertinggi yang ditamatkan : c. Ketua Badan Perwakilan Desa/Dewan Kelurahan,2,Tidak Tamat SD,R1401C_5,Pendidikan tertinggi yang ditamatkan : c. Ketua Badan Perwakilan Desa/Dewan Kelurahan,2,Tidak Tamat SD,match
R1401C_5,Pendidikan tertinggi yang ditamatkan : c. Ketua Badan Perwakilan Desa/Dewan Kelurahan,3,Tamat SD/Sederajat,R1401C_5,Pendidikan tertinggi yang ditamatkan : c. Ketua Badan Perwakilan Desa/Dewan Kelurahan,3,Tamat SD/Sederajat,match
R1401C_5,Pendidikan tertinggi yang ditamatkan : c. Ketua Badan Perwakilan Desa/Dewan Kelurahan,4,SMP/Sederajat,R1401C_5,Pendidikan tertinggi yang ditamatkan : c. Ketua Badan Perwakilan Desa/Dewan Kelurahan,4,SMP/Sederajat,match
R1401C_5,Pendidikan tertinggi yang ditamatkan : c. Ketua Badan Perwakilan Desa/Dewan Kelurahan,5,SMA/Sederajat,R1401C_5,Pendidikan tertinggi yang ditamatkan : c. Ketua Badan Perwakilan Desa/Dewan Kelurahan,5,SMA/Sederajat,match
R1401C_5,Pendidikan tertinggi yang ditamatkan : c. Ketua Badan Perwakilan Desa/Dewan Kelurahan,6,Akademi/DIII,R1401C_5,Pendidikan tertinggi yang ditamatkan : c. Ketua Badan Perwakilan Desa/Dewan Kelurahan,6,Akademi/DIII,match
R1401C_5,Pendidikan tertinggi yang ditamatkan : c. Ketua Badan Perwakilan Desa/Dewan Kelurahan,7,Perguruan Tinggi,R1401C_5,Pendidikan tertinggi yang ditamatkan : c. Ketua Badan Perwakilan Desa/Dewan Kelurahan,7,Perguruan Tinggi,match
R1401D_2,Aparat Pemerintahan Desa/Kelurahan : d. Ketua Lembaga Pemerintahan Masyarakat Desa /Kelurahan,1,Ada,R1401D_2,Aparat Pemerintahan Desa/Kelurahan : d. Ketua Lembaga Pemerintahan Masyarakat Desa /Kelurahan,1,Ada,match
R1401D_2,Aparat Pemerintahan Desa/Kelurahan : d. Ketua Lembaga Pemerintahan Masyarakat Desa /Kelurahan,2,Tidak,R1401D_2,Aparat Pemerintahan Desa/Kelurahan : d. Ketua Lembaga Pemerintahan Masyarakat Desa /Kelurahan,2,Tidak,match
R1401D_3,Umur : d. Ketua Lembaga Pemerintahan Masyarakat Desa /Kelurahan,-,-,R1401D_3,Umur : d. Ketua Lembaga Pemerintahan Masyarakat Desa /Kelurahan,-,-,match
R1401D_4,Jenis Kelamin : d. Ketua Lembaga Pemerintahan Masyarakat Desa /Kelurahan,1,Laki-laki,R1401D_4,Jenis Kelamin : d. Ketua Lembaga Pemerintahan Masyarakat Desa /Kelurahan,1,Laki-laki,match
R1401D_4,Jenis Kelamin : d. Ketua Lembaga Pemerintahan Masyarakat Desa /Kelurahan,2,Perempuan,R1401D_4,Jenis Kelamin : d. Ketua Lembaga Pemerintahan Masyarakat Desa /Kelurahan,2,Perempuan,match
R1401D_5,Pendidikan tertinggi yang ditamatkan : d. Ketua Lembaga Pemerintahan Masyarakat Desa /Kelurahan,1,Tidak pernah sekolah,R1401D_5,Pendidikan tertinggi yang ditamatkan : d. Ketua Lembaga Pemerintahan Masyarakat Desa /Kelurahan,1,Tidak pernah sekolah,match
R1401D_5,Pendidikan tertinggi yang ditamatkan : d. Ketua Lembaga Pemerintahan Masyarakat Desa /Kelurahan,2,Tidak Tamat SD,R1401D_5,Pendidikan tertinggi yang ditamatkan : d. Ketua Lembaga Pemerintahan Masyarakat Desa /Kelurahan,2,Tidak Tamat SD,match
R1401D_5,Pendidikan tertinggi yang ditamatkan : d. Ketua Lembaga Pemerintahan Masyarakat Desa /Kelurahan,3,Tamat SD/Sederajat,R1401D_5,Pendidikan tertinggi yang ditamatkan : d. Ketua Lembaga Pemerintahan Masyarakat Desa /Kelurahan,3,Tamat SD/Sederajat,match
R1401D_5,Pendidikan tertinggi yang ditamatkan : d. Ketua Lembaga Pemerintahan Masyarakat Desa /Kelurahan,4,SMP/Sederajat,R1401D_5,Pendidikan tertinggi yang ditamatkan : d. Ketua Lembaga Pemerintahan Masyarakat Desa /Kelurahan,4,SMP/Sederajat,match
R1401D_5,Pendidikan tertinggi yang ditamatkan : d. Ketua Lembaga Pemerintahan Masyarakat Desa /Kelurahan,5,SMA/Sederajat,R1401D_5,Pendidikan tertinggi yang ditamatkan : d. Ketua Lembaga Pemerintahan Masyarakat Desa /Kelurahan,5,SMA/Sederajat,match
R1401D_5,Pendidikan tertinggi yang ditamatkan : d. Ketua Lembaga Pemerintahan Masyarakat Desa /Kelurahan,6,Akademi/DIII,R1401D_5,Pendidikan tertinggi yang ditamatkan : d. Ketua Lembaga Pemerintahan Masyarakat Desa /Kelurahan,6,Akademi/DIII,match
R1401D_5,Pendidikan tertinggi yang ditamatkan : d. Ketua Lembaga Pemerintahan Masyarakat Desa /Kelurahan,7,Perguruan Tinggi,R1401D_5,Pendidikan tertinggi yang ditamatkan : d. Ketua Lembaga Pemerintahan Masyarakat Desa /Kelurahan,7,Perguruan Tinggi,match
R01A,a. Pencatatan/registrasi penduduk,-,-,R01A,a. Pencatatan/registrasi penduduk,-,-,match
R01B,b. Pencatatan/registrasi dilakukan secara,-,-,R01B,b. Pencatatan/registrasi dilakukan secara,-,-,match
R02A,a. Kelahiran,-,-,R02A,a. Kelahiran,-,-,match
R02B,b. Kematian,-,-,R02B,b. Kematian,-,-,match
R02C,c. Kepindahan,-,-,R02C,c. Kepindahan,-,-,match
R03A,a. Laki-laki,-,-,R03A,a. Laki-laki,-,-,match
R03B,b. Perempuan,-,-,R03B,b. Perempuan,-,-,match
R04A,a. Laki-laki,-,-,R04A,a. Laki-laki,-,-,match
R04B,b. Perempuan,-,-,R04B,b. Perempuan,-,-,match
R05A,a. Penduduk yang datang,-,-,R05A,a. Penduduk yang datang,-,-,match
R05B,b. Penduduk yang pergi,-,-,R05B,b. Penduduk yang pergi,-,-,match
R06A,a. Jumlah PUS,-,-,R06A,a. Jumlah PUS,-,-,match
R06B,b. Jumlah peserta KB,-,-,R06B,b. Jumlah peserta KB,-,-,match
R07A,a. Pelaporan penduduk dilakukan secara rutin oleh kantor desa/kelurahan ke instansi berwenang:,-,-,R07A,a. Pelaporan penduduk dilakukan secara rutin oleh kantor desa/kelurahan ke instansi berwenang:,-,-,match
R07B,b. Pelaporan dilakukan ke,-,-,R07B,b. Pelaporan dilakukan ke,-,-,match
R07C,c. Periode pelaporan,-,-,R07C,c. Periode pelaporan,-,-,match
R08A,a. Penduduk liar (yang tidak diakui sebagai warga RT/RW/SLS) di desa/kelurahan ini,-,-,R08A,a. Penduduk liar (yang tidak diakui sebagai warga RT/RW/SLS) di desa/kelurahan ini,-,-,match
R08B,b. Jumlah penduduk liar,-,-,R08B,b. Jumlah penduduk liar,-,-,match
R09A,a. Penduduk yang tinggal di wilayah yang sulit dijangkau (hanya bisa dicapai dengan berjalan kaki/kendaraan tidak bermotor),-,-,R09A,a. Penduduk yang tinggal di wilayah yang sulit dijangkau (hanya bisa dicapai dengan berjalan kaki/kendaraan tidak bermotor),-,-,match
R09B,b. Waktu tempuh dari kantor kecamatan/desa ke permukiman penduduk tersebut:,-,-,R09B,b. Waktu tempuh dari kantor kecamatan/desa ke permukiman penduduk tersebut:,-,-,match
R10A,a. Permanen,-,-,R10A,a. Permanen,-,-,match
R10B,b. Semi permanen,-,-,R10B,b. Semi permanen,-,-,match
R10C,c. Tidak permanen,-,-,R10C,c. Tidak permanen,-,-,match
R11A,a. Bangunan rumah toko (ruko)/rumah kantor (rukan) di desa/kelurahan,-,-,R11A,a. Bangunan rumah toko (ruko)/rumah kantor (rukan) di desa/kelurahan,-,-,match
R11B,b. Apakah ada keluarga yang tinggal?,-,-,R11B,b. Apakah ada keluarga yang tinggal?,-,-,match
R12A,a. Tanah negara,-,-,R12A,a. Tanah negara,-,-,match
R12B,b. Tempat kawasan hijau,-,-,R12B,b. Tempat kawasan hijau,-,-,match
R12C,c. Tanah milik perorangan/kelompok usaha,-,-,R12C,c. Tanah milik perorangan/kelompok usaha,-,-,match
R13,Sertifikasi sebagian besar lahan tempat tinggal penduduk,-,-,R13,Sertifikasi sebagian besar lahan tempat tinggal penduduk,-,-,match
R14A,a. Pangkalan/agen minyak tanah,-,-,R14A,a. Pangkalan/agen minyak tanah,-,-,match
R14B,b. Penjual Gas LPG di Desa/Kelurahan,-,-,R14B,b. Penjual Gas LPG di Desa/Kelurahan,-,-,match
